,QuestionId,ConstructId,ConstructName,SubjectId,SubjectName,CorrectAnswer,QuestionText,AnswerAText,AnswerBText,AnswerCText,AnswerDText,MisconceptionAId,MisconceptionBId,MisconceptionCId,MisconceptionDId,MisconceptionName
2169,,,Interpreting information from a graph that represents a quadratic function,,,A,"Consider the quadratic function graph below showing an axis from -5 to 6 on the x-axis and -2 to 12 on the y-axis. At what point does the x-value of the vertex of the parabola deviate from the scale starting at x=1, effectively compressing the representation from that point onwards? Is it near 0 or near 3? ![Graph of the parabola starting x values at x=1]","Near 1 (as the axis starting point dictates from x=1); however, given x=0 must exist prior to x=1 using conventional graph interpretation based on quadratic functions and axis scaling conventions, none is found correctly within this question's provided axis settings. Thus near 0.",Near 3,,,,,,,Believes an axis is scaled correctly if the marked values increase in a linear pattern (ignores the distance from the origin to the first value)
2170,,,Recognize and apply line symmetry and rotational symmetry in 2D shapes,,,A,"A rhombus with a side length of 6 has a line of symmetry drawn through one of its vertices. If it is then rotated by 180 degrees, along the axis of its line of symmetry, describe the resulting shape and its position.","The resulting shape will be the same rhombus in the same position, as a rhombus has rotational symmetry of order 2.","The resulting shape will be the rhombus in its original position but reflected across the line of symmetry, and then also along a new mirror line (axis of rotation) half way between the original and the rotated.",,,,805.0,,,Believes a rotation and a reflection can be combined by applying the rotation to the mirror line
2171,,,Read and interpret Venn diagrams,,,A,"A Venn diagram shows the number of students in a school who like cricket (A) or football (B). Circle A contains 45 students with 20 students outside the overlap, and circle B has 30 students with 15 outside the overlap, and 10 students are outside both circles. How many students like both cricket and football? ![A Venn diagram with A and B overlapping]",25,40,,,,810.0,,,Believes the number outside the circles in a Venn represents the intersection
2172,,,Find the highest common factor (HCF) of two numbers,,,A,What is the highest common factor of 12 and 18?,6,30,,,,817.0,,,Believes adding numbers together gives the highest common factor
2173,,,Draw and interpret cumulative frequency diagrams,,,A,"Information about the marks obtained in a Mathematics examination is shown in the table below.

| Mark | Frequency |
|------|----------|
| 0-10 | 5        |
| 10-20| 12       |
| 20-30| 15       |

Using this information, which point should be plotted as (20, 22) on a cumulative frequency diagram:","The point (20, 22) corresponds to class '10-20' since there are a total of 22 frequencies from the start to the upper limit of class '10-20'. The correct point to plot is '20' as the x-value as well, which represents the upper bound of this class.","The point (20, 22) is correct, it corresponds to class '10-20' since there are a total of 22 frequencies from the start to the upper limit of class '10-20'. However, I will use 30 as the x-value instead.",,,,,,,"When drawing a cumulative frequency diagram, thinks you plot the upper bound of the class intervals on the vertical axis</Misconception"
2174,,,Rounding multi-digit numbers,,,A,Round 457.259 to the nearest tenth?,457.3,457.2,,,,822.0,,,"When rounding, believes that if the number, after the required degree of accuracy, is a 5 or below you round down"
2175,,,Rounding decimals to one decimal place,,,A,Round the number 7.855 to one decimal place.,7.9,8,,,,,,,"Believes rounding to 1 decimal place means rounding to the nearest integer, regardless of the value of the number"
2176,,,Converting mixed numbers to improper fractions,,,A,Write the mixed number 2 3/4 as an improper fraction.,11/4,9/4,,,,,,,"thinks when writing a mixed number fraction as an improper fraction, you need to multiply the denominator by the whole"
2177,,,Find the probability of the complement of an event using a Venn Diagram with the universal set and two mutually exclusive sets,,,A,"A survey of 50 scientists found that 33 have studied Biology and 14 have studied Chemistry. If the sets of scientists who have studied Biology and Chemistry are mutually exclusive, what is the probability that a randomly chosen scientist has not studied either Biology or Chemistry? If the probabilities are expressed as fractions;",3/50,47/50,,,,826.0,,,Confuses intersection and universal set
2178,,,"Data Handling, Frequency and Mode",,,A,"A survey collected data on the favorite colors of the students in school. The data is given below:
 
Original Data  | Number of Students
--------------|-----------------
Red           | 8
Blue          | 6
Green         | 4
Yellow        | 12
 

If the number of students in each color category is multiplied by 3, what is the mode of the new data set?",Yellow,36,,,,827.0,,,Believes when frequencies multiply by a scale factor in a table the mode also multiplies by that scale factor
2179,,,Counts the factors of a given number,,,A,How many factors does the number 12 have?,"6, as 12 can be divided by 1, 2, 3, 4, 6, or 12",3,,,,830.0,,,Gives an example of a factor instead of counting how many total factors a number has
2180,,,Subtract a single-digit number from a two-digit number,,,A,Jennifer has 14 pencils in her pencil case. She gives 3 pencils to her brother. How many pencils are left in Jennifer's pencil case?,11,5,,,,,,,Thinks subtraction calculates how many in
2181,,,"Evaluate decimal or fraction answers to numerical problems, estimating the answer to check accuracy.",,,A,"A bookshelf has 5 shelves, and each shelf can hold 2.75 boxes. If the bookshelf is currently empty, and boxes have the dimensions 0.7m in length, 0.3m in width, and 0.2m in height. Approximate the volume of the boxes the bookshelf can hold in decimal format, rounding intermediate calculations to nearest whole number.","Approx. 0.7 x 0.3 x 0.2 x 2.75 x 5 = 0.7 x 0.3 x 0.2 x 15,000 x 2.75 / 10 (as intermediate step of 5 converted into whole and fraction as 15,000 x .275 thus still in proper rounded), approximates to 0.7 x 0.3 x 0.2 x 20 ≈ 0.84m³",Approx. 1 x 0 x 0.2 x 3 x 5 = 3,,,,,,,Believes that rounding parts of a fraction in different directions means the answer will be the same.
2182,,,Find the sum of interior angles in any polygon,,,A,A hexagon has 6 sides. What is the sum of the interior angles of the hexagon?,720,900,,,,841.0,,,Does not subtract 2 from the number of sides when finding the sum of interior angles
2183,,,"Convert between units of measurement, especially in metric system (mm, cm, m)",,,A,A book is 0.25m long. How long is the book in millimeters?,250mm,25mm,,,,844.0,,,Thinks there are 100mm in a metre
2184,,,"Converting between units of measurement, specifically milliliters (mL) and centiliters (cL)",,,A,"A recipe requires 200 mL of water, what is its volume in centiliters?",20 cL,200 cL,,,,846.0,,,Thinks there are 1000ml in a centilitre
2185,,,nth Term of an Arithmetic Sequence,,,A,"If the sequence has a first term of 3 and a common difference of 2, what is the value of the 5th term if the sequence is extended to include it, and is the term 7 the 5th term in this sequence? State both the term and the position of '7' in the sequence.","The fifth term is 11. Additionally term 2, is not the fifth term - it is 7 that is the value of term 5 + 1 (fifth term being 7+4), 7 will be term 4 +3 meaning position 7",7 is the 5th term,,,,849.0,,,Thinks the nth term is when the value of the term is n
2186,,,Convert between millimeters and meters,,,A,A bookshelf is 1500mm long. How many meters is the bookshelf?,1.5m,150m,,,,850.0,,,Thinks there are 10mm in a metre
2187,,,Tessellations,,,A,"Given the regular hexagon below, which statement about tessellations is correct?",A regular hexagon tessellates the plane as the internal angles of adjacent shapes perfectly fit like a jigsaw puzzle to form a larger shape without gaps or overlaps.,A regular hexagon does not tessellate the plane as the total internal angle of adjacent hexagons is greater than 360 degrees which creates gaps when combined.,,,,853.0,,,Does not know how to check tessellation
2188,,,Converting percentages to decimals,,,A,What is 25% as a decimal?,0.25,0.0025,,,,854.0,,,Divided by 100 rather than multiplied by 100
2189,,,Calculate the mean from a set of given numbers,,,A,"Find the mean of the following set of integers: 20, 30, 40, 60",37.5,37.50.51,,,,855.0,,,Believes integers can have decimal places
2190,,,Identify a fraction of a shaded shape,,,A,Jamie shaded 2/5 of a circle. What part of the circle should be shaded if there are 10 equal parts in total?,4 parts,10 parts,,,,856.0,,,"When asked to shade a fraction of a shape, gives the total number of parts rather than the number to be shaded."
2191,,,Fractions with algebraic denominators and using algebra to simplify,,,A,Solve the equation: 2 / x = 3,2/3,3/2,,,,857.0,,,"When the unknown (e.g. x) in an equation is a denominator, gives the value of 1/x rather than x as the answer"
2192,,,Algebraic expressions involving the difference of two squares,,,A,Expand the expression \( x^2 - 16 \) using factorisation,\( (x - 4)(x + 4) \),\( (x - 16)(x + 16) \),,,,859.0,,,Believes they can factorise a difference of two squares by placing the constant in both brackets without square rooting
2193,,,Applying Exponent Rules to Evaluate Expressions,,,A,What is the value of 2 × 2³?,16,12,,,,861.0,,,Reads a power as a normal digit
2194,,,Calculating equivalent ratios involving proportions,,,A,What is the value of x in the following equation: 3/4 = 6/x,8,12,,,,862.0,,,Does not understand equivalent ratios
2195,,,Convert mass from grams to kilograms,,,A,How many kilograms is 7500 grams?,7.5,7500,,,,865.0,,,Does not recognise a unit of mass
2196,,,Find the highest common factor (HCF) of two numbers using prime factorization,,,A,What is the highest common factor of 60 and 75?,15,120,,,,869.0,,,Believes multiplying together prime factors that are not shared gives the highest common factor
2197,,,Calculate the mean of a set of numbers,,,A,"Find the mean of the following numbers: -3, -5, -4",-4,It's not possible to find the mean of negative numbers,,,,873.0,,,Believes that we cannot calculate the mean of negative numbers
2198,,,Apply the formula for the area of a rectangle (A = length x width),,,A,A rectangular garden has a length of 8 meters and a width of 5 meters. What is the total area of the garden?,40 square meters,13 square meters,,,,881.0,,,adds all given dimensions when calculating area
2199,,,Identify and draw lines of symmetry in 2D shapes,,,A,"Sketch a line of symmetry for the given shape and identify how many lines of symmetry it has. 
![A shape of an arrow pointing right, with left half as the mirror image of the right half, and its base parallel to the x-axis]","1 (vertical line of symmetry, not passing through a grid line)",Multiple lines of symmetry along every vertical grid line it touches,,,,883.0,,,"Believes mirror line must lie on a grid line, not in between grid lines"
2200,,,Apply the concept of percentage increase,,,A,A store sells a shirt for $80. The store wants to increase the price of the shirt by 25%. What will be the new price of the shirt?,$100,$105,,,,884.0,,,"When asked for more, find the total"
2201,,,Simplify algebraic fractions,,,A,Simplify the algebraic fraction: 6x^2 / 9x,2x/3,1,,,,885.0,,,Thinks they can simplify algebraic fractions by cancelling unlike variables
2202,,,Identify prime and composite numbers,,,A,Is 18 a prime or composite number? Explain why.,"Composite, since 18 can be divided by 2, 3, 6, and 9.","Prime because all prime numbers, except 1 cannot be made as the sum of smaller prime numbers - like 2 & 7 + 4 is 11, or 2+2+2+2 is 2x4, except 18 cannot be split this way either so must be prime - similarly primes can also easily multiply to make primes, eg. 13x2, except 18 does not seem like it can find a factor pair in nature easily like nature only offers pair numbers with the highest single pair number of 13 or less - Thus if you do not use one of those individual primes of less than 18 which factor to under 2 to more than 2,  and instead use a pair number larger than 2 & 13 eg as its factors to be subbed then used to say ""2x""  -  like the answer shows - if you got x for ""2x"" - - then ""no 18"". And thus only ""2"" & ""7"" factors dont work and, more importantly 16 also can not be made by the equation “2x” “2y” & “x” / “y” can never add / multiply 2 ““18’s”  ever which is irrelevant I factored out the number ""6"" is less than thirteen so it has the capacity to be subbed like these other pairs and was required to stay as one as factor & at high end: 4 after a few attempts also used non existent factor pair in this first step however: only using factors made for true 2x factor also 6 allowed under thirteen “fact” & 2 prime & in x y on relevant, prime was not factored: thus, the prime stays under thirteen: therefore - 2 = the fact - we also note for final reasons: the 6 made while subbing in known factor 9 also must retain only value x for prime that is subbed for these equations when made prime & the only one from “all these pairs” & then after being factored & being provided all current values made / allowed & being one final run for same - that like 4 when not relevant sub & when adding the x found then I also got pairs in given order “6 & 2” not relevant - though like before - in another of said equation first started prime factor where  also ran through / also provided a result in the way through the sub for irrelevant values & was also first to get said x one other as such: with final results still showing “2x” then 6 stayed but really just made 2 “18” stays factor as 2 for  -6 X final “other” -3 this is all paired & this is true to allow by making the “prime of non primes” so just be sure based on  prime rule 2.",,,,886.0,,,Believes that prime numbers cannot be even
2203,,,Estimate the mode using grouped data and interpolation,,,A,"A dataset is grouped with the following frequencies for exam scores: 40-50 -> 5 people, 50-60 -> 15 people, 60-70 -> 25 people, 70-80 -> 10 people, 80-90 -> 5 people. Use interpolation to estimate the mode.","Between 60-62 inclusive, the mode is estimated to occur. Given that (70-60) * (25-15)/(25-15+10) = 10. The mode is in the interval but not at the lower end of the 60-70 interval. Therefore, due to the assumption of even distribution between the bounds of the interval containing the mode (60 and 70 in this case), and given that the 15 frequencies lower would not contribute to exceeding the 25 frequency in this hypothetical scenario, around 60 mark.","55 ( Using half the frequency of the interval 50-60, calculates (15-5)/2 + 50)",,,,887.0,,,"When using interpolation to estimate frequency, assumes half the frequency of the class containing the value will be above/below it, even if it is not the midpoint"
2204,,,Analyze sequences to find the nth term and plot them on a graph.,,,A,"A sequence is defined as \( a_n = n + 3 \), plot this sequence for the first 5 terms. What ordered pair would the first point be, if this sequence starts at \( n = 1 \), and includes \( n = 0 \) on the x-axis, and \( a_n \) on the y-axis.","\( (1, 4) \)","\( (0, 4) \)",,,,,,,"Believes when you plot a sequence, the line always passes through (0, y) or an initial n value."
2205,,,Interpret and analyze data presented in a box plot.,,,A,"A box plot shows the exam scores of students in a class. The box plot has vertical lines at 70, 80, and 90, with the median at 80. What is the number of students who scored exactly 80?","Unknown, a box plot does not provide exact counts for each score.","3, since there are three vertical lines.",,,,892.0,,,Believes each vertical line on a box plot represents 1 piece of data
2206,,,Add fractions with identical numerators and different denominators,,,A,Ram has 1/4 of a cake in the kitchen and 1/6 of a cake in the dining room. What fraction of the cake does Ram have in total?,"5/12 (To add 1/4 and 1/6, the least common denominator, 12, is used. Then, convert each fraction to have a common denominator: (3 * 1)/(3 * 4) and (2 * 1)/(2 * 6)  =  3/12 + 2/12  = 5/12)",1/10 (1/4 + 1/6 = leave 1 and add denominators as 4 + 6  = 10),,,,896.0,,,"When adding fractions with identical numerators, leaves the numerator and adds the denominators"
2207,,,Calculate the size of an angle in a circle using alternate segment theorem,,,A,"In a circle, an angle of 123 degrees is formed by a chord. What is the angle at the circumference of the circle on the alternate segment ?",123 degrees,66 degrees,,,,897.0,,,Does not recognise an example of the alternate segment theorem
2208,,,"Recall angle properties for intersecting and parallel lines, including alternate angles, corresponding angles, co-interior angles, co-external angles and vertically opposite angles",,,A,"Find the value of x, given the diagram: 
 ![Two lines intersecting with an angle x and another angle marked as 63 degrees]",63,90 - 63 = 27,,,,,,,Does not recognise parallel lines angle rules</Misconception
2209,,,Calculating the percentage increase between two values,,,A,A shirt was originally priced £80 and has now increased to £96. What percentage did the price increase by?,20%,28%,,,,903.0,,,"Has increased by the value of the first value, rather than the difference"
2210,,,Adding or subtracting simple surds with the same radicand,,,A,What is the value of \( \sqrt{2} + 3\sqrt{2} - 2\sqrt{2} \) ?,\( 2\sqrt{2} \),\( 6 + 2\sqrt{2} \),,,,908.0,,,"When adding or subtracting surds, believes the numbers under the root and the numbers in front should both be added or subtracted"
2211,,,Calculating probabilities of dependent events using a tree diagram,,,A,A jar contains 4 red marbles and 6 blue marbles. Two marbles are drawn from the jar without replacement. What is the probability of drawing a red marble then another red marble?,4/10 * 3/9 = 12/90 = 2/15,4/10 * 4/9 = 16/90 = 8/45,,,,913.0,,,Believes the numerator stays the same when calculating a second pick of the same type without replacement on a tree diagram
2212,,,Dividing a fraction by a whole number in a word problem,,,A,Tom has 1/4 of a pizza and wants to divide it equally among 3 of his friends and himself. What fraction of the pizza will each person get?,1/12 or 1/16,3/4,,,,916.0,,,Thinks the fraction bar means multiply rather than divide
2213,,,Apply understanding of direct and inverse proportion to real-life problems,,,A,Tom paid $6 for 3 kilograms of apples. How much would he pay for 4 kilograms? Show your calculation.,"$8, as 6 is to 3, and 8 is to 4, in ratio 2:1.","$24, as 6 = k x 3 = 3k and  24 = k x 4 = 4k and k = 2, using the variation formula",,,,917.0,,,Believes every direct or inverse proportion question uses the formula p=kq
2214,,,Graphing a single point on the coordinate plane,,,A,"Plot the point (3, 4) on the coordinate plane.",A point that is 3 units to the right of the origin and 4 units up from the origin.,A point that is 4 units to the right of the origin and 3 units up from the origin.,,,,918.0,,,Confuses x and y axes
2215,,,Calculate the average speed of an object given its distance-time graph,,,A,"A car travels from one city to another. The distance-time graph for the car's journey is shown below. What was the car's average speed, in km/h, for the first 5 hours of the journey? ![A distance-time graph with two line segments, the first from (0,0) to (5,120), and the second from (5,120) to (10,200)]()",24,120,,,,919.0,,,Believes the gradient of a speed-time graph is the distance
2216,,,Apply understanding of grouped data and cumulative frequencies,,,A,"For the grouped frequency distribution below, what is the cumulative frequency of 49. 

| Class | Frequency | 
| 40-49  | 5       |
| 50-59  | 8       |
| 60-69  | 3       |",5,8,,,,920.0,,,Believes that the cumulative frequency of an interval of grouped data can be used as the cumulative frequency for any value in that interval
2217,,,Measure and calculate angle sums in triangles,,,A,"An angle in a triangle is given as 70 degrees, and an adjacent angle is found to be 60 degrees when measured with a protractor. What is the measure of the third angle in the triangle?",50 degrees,40 degrees,,,,921.0,,,Reads the wrong scale on the protractor when measuring acute angles
2218,,,Apply decimal operations to solve real-world problems involving the conversion between units,,,A,"A bottle of juice contains 3.2 liters. If 1 kilogram of juice is equivalent to 1.36 liters, how many kilograms of juice does the bottle contain?",2.35 kilograms,0.235 kilograms,,,,928.0,,,Divides when converting to a larger unit
2219,,,Capture-Recapture Sampling for Population Estimation,,,A,"A wildlife researcher marked and released 120 deer in a forest. Later, 80 deer were caught, and it was found that 20 of them had been marked earlier. Assuming no migration or births, what is the estimated total population of deer in the forest?",384,320,,,,929.0,,,"When using the capture-recapture method of sampling, believes you add the number marked first to the number caught second and add that to the number marked second to get the best estimate of population size"
2220,,,"Convert between units of area (m², cm², mm² etc.) and volume (m³, cm³, mm³ etc.) of cubes and cuboids",,,A,A rectangular swimming pool has an area of 100m² and a depth of 200cm (or 2m). What is the volume of this pool in cubic centimetres (cm³)?,"20,000,000","200,000 cm³",,,,938.0,,,"Thinks 1 square metre = 100,000 cubic centimetres"
2221,,,A geometric progression.,,,A,"In a geometric sequence with a common ratio of 2 and first term 8, which term would be 128? ![A geometric sequence with the terms 8, ?, ?, ..., 128]",Term 5 where the nth term is 8*(2^(n-1)),Term 6 where the nth term is 2^(n+2),,,,939.0,,,Describes position to term rule using term to term rule
2222,,,Calculating interior angles of polygons using the sum of angles formula,,,A,"In a regular heptagon, what is the measure of each interior angle?","900 / 7, or 128.57 degrees","900 / 5, or 180 degrees",,,,943.0,,,Divides by (n-2) rather than n when finding an interior angle
2223,,,Multiples of numbers,,,A,What is a multiple of 7 that is also a multiple of 7?,7,There is no number that satisfies this condition,,,,945.0,,,Does not think a number can be a multiple of itself
2224,,,Find the equation of a line given the midpoint and gradient,,,A,"A line has a midpoint at (3, 4) and a gradient of 2. What is the equation of the line in y = mx + c form?","y - 4 = 2(x - 3), then simplified to y = 2x + -2",y = -2x + 10,,,,,,,Confuses midpoint and gradient between two points by substituting midpoint coordinates as y and x values in place of one point and uses incorrect other point values hence results incorrect values of c in the equation.
2225,,,"Extract and interpret data presented in a pie chart, including using the data to find the modal class and total frequency.",,,A,"A survey of the favorite hobbies for students in a school was conducted and represented in the pie chart below. What is the modal category for the favorite hobby? ![Pie chart showing 45% Music, 25% Sports, 15% Reading, 10% Gaming, 5% Other.]()",Music,Cannot be determined from the pie chart,,,,953.0,,,Believes you cannot find the modal category from a pie chart unless given the total frequency
2226,,,Solving mathematical fractions involving fraction as denominator,,,A,What is the value of the following expression 3 / (3/4) + 1/2. Express the final answer as a decimal to 2dp.,4.50,4.0,,,,956.0,,,Thinks that fractions involving a fraction as the denominator can just be read as mixed numbers
2227,,,Calculate and interpret the mean from a dataset,,,A,"A teacher recorded the following scores of her students on a math quiz: 75, 82, 95, 78. If the scores of five more students were 83, 89, 80, 76, 84, what is the average score of the entire class?",82,83,,,,957.0,,,Believes the mean must be an integer
2228,,,Subtracting a two-digit number from a three-digit number,,,A,"Tammy has 247 pencils in a box. After giving 88 pencils to her friend, how many pencils are left in the box?",159,191,,,,958.0,,,Misunderstands how to calculate the upper bound in subtraction
2229,,,Convert units of time within a 12 or 24-hour clock,,,A,"It takes 55 minutes to bake a cake and 15 minutes to cool. If I begin baking the cake at 10:50, what time will the cake be ready to serve?",11:45,12:10,,,,963.0,,,Thinks there are 50 minutes in 1 hour
2230,,,Solve linear equations in one variable,,,A,Solve for x: 2x - 5 = 7,x = 6,0,,,,966.0,,,Gives an answer of 0 when there are no solutions to an equation.
2231,,,Use algebraic methods to solve simultaneous equations with 2 variables,,,A,Solve the simultaneous equations 2x + 3y = 7 and x - y = -2 using algebraic methods. What is the value of x?,3 or x = 3 (or show working out that results in the correct value),4,,,,,,,"When solving simultaneous equations algebraically, only gives one of two solutions"
2232,,,Identify and explain direct and inverse proportion relationships in real-world contexts,,,A,"Jenny has received $192 for gardening work, if her work is in inverse proportion to the total time taken. Time taken (y), has a constant of proportionality (k) of 768 and the number of gardens (x) worked on is 4. What is Jenny's time taken in hours?","192 = k/x*y therefore 192= 768/4*y and finally y = 4 hours time taken for this amount, re-solving the equation for y instead of x, equating the x to 4",Jenny worked 4 + 192 = 196 hours,,,,,,,"In inverse proportion, believes k is the total of the two variables"
2233,,,Simplifying algebraic fractions by cancelling common factors,,,A,Simplify the algebraic fraction \( \frac{6x}{8y} \).,\( \frac{3x}{4y} \),\( \frac{9xy}{8} \),,,,979.0,,,Thinks can combine the numerator and denominator after simplifying an algebraic fraction
2234,,,Apply percentage change over time,,,A,"A shirt originally costs $50, then has a 10% discount, and after that, a further 15% discount is applied. How much will the shirt cost after the discounts?","$42.50 (First discount 50 * 0.1 = 5 -> 50 - 5 = 45, then second discount 45 * 0.15 = 6.75 -> 45 - 6.75 = 38.25, however it is more accurate to calculate from first discount where first discount is $5, hence 50 - 5 = 45 and further discount is on 45 by 15% but of original $5 it's 50 - (50 * 0.85) = 7.50 or 50 - 45 * 0.85 = 50 - 38.25 = 11.75 - actual first 5 + 11.75 * 0.85 is more of percent calculating ( 50 - ( 45 * 0.85 ) = 42.75 -42.75) but shirt total cost will cost 50 - ( 5  discount based on original )  < i.e original discount based  on cost hence  $5 i.e five dollar of 10  percentage amount  of $50 ( ie 37.5 + 5 =  42.5 ) from dollar to percentage cost of total amount.)","$38.25, 45 * 0.15 ($ 6.75)",,,,985.0,,,Believes that repeated percentage change is equivalent to a single change by the sum of the percentages
2235,,,Find the distance between two points on a grid,,,A,"Find the length of the line joining the points (2,5) and (5,3) on a grid.",√(3² + 2²) = √(9 + 4) = √13 or approximately 3.61,√(3+5) or 8,,,,992.0,,,"Thinks they find the length of a line between 2 points by adding coordinates, rather than subtracting"
2236,,,Find perimeter of regular polygons,,,A,"A regular hexagon has an arm length of 6m. If an equilateral triangle has the same arm length, what is the difference between the perimeter of the equilateral triangle and the regular hexagon?",6m,0m,,,,993.0,,,Believes the length of the arms influence the size of the angle
2237,,,Find the lowest common multiple (LCM) of two numbers,,,A,What is the lowest common multiple of 4 and 6?,12,24,,,,,,,Believes the lowest common multiple is found by multiplying the numbers together
2238,,,Solve exponential equations using roots to isolate the variable,,,A,Find the value of x: 2^x = 16,x = 4,x = 16,,,,998.0,,,"When the final stage of solving a problem is ""variable to a power"" = constant, assume the constant is the answer, without finding the root."
2239,,,Statistics: Distinguish between random and non-random sampling methods,,,A,Which of the following methods is a type of non-random sampling where everyone in a particular group has an equal chance of being selected?,Stratified sampling,Systematic sampling,,,,999.0,,,Confuses the method of selection with the group selected in statistics
2240,,,Interpret data presented in a pie chart,,,A,"A school library has 360 books, and the proportion of different types of books can be seen in the pie chart below. What fraction of the library's collection is comprised of fiction books? 
A pie chart showing: 120 degrees of fiction books out of 360 degrees, with a key indicating this corresponds to 'F'.",1/3,1/2,,,,1000.0,,,Draws false conclusion from a pie chart
2241,,,Dividing a fraction by an integer,,,A,Mary wants to distribute a pizza equally among her friends. If she has 1 3/4 pizzas and there are 4 friends how many pizzas does each friend get ?,7/16 pizzas,1 3/4 * 4 = 7 pizzas,,,,1001.0,,,Does not know how to divide a fraction by an integer
2242,,,Visualizing a three-dimensional solid from a 2D plan,,,A,"What is the correct three-dimensional shape that can be formed by pulling upwards on the top vertices of this shape? 
![A 2D square with lines drawn at each corner pointing upwards]",A Four-Sided Pyramid,A Cube,,,,1002.0,,,Thinks the elevation is the plan view of a shape
2243,,,Write the equation of a line given its slope and a point,,,A,"Write the equation of the line passing through point (2,3) with a slope of 0. What is its equation in slope-intercept form?",y = 3,y = 0x,,,,1003.0,,,"Believes the equation of a vertical line is in the form y = ax, where a is the x intercept"
2244,,,"Evaluating simple expressions involving addition, subtraction, multiplication, and division",,,A,Evaluate the expression: 3 × 2 + 12 ÷ 4,9,4,,,,1005.0,,,"Carries out operations from left to right regardless of priority order, unless brackets are used"
2245,,,Calculate the mean of a dataset,,,A,"A teacher records the number of books read by 4 students in a week. The results are as follows: 5 books by 2 students, 8 books by 1 student, and 12 books by 1 student. What is the mean number of books read per student?",7.5,8.5,,,,1006.0,,,Believes the mean is something divided by the number of categories given
2246,,,Find the greatest common divisor (GCD) of a set of numbers,,,A,"What is the greatest common divisor (GCD) of the numbers 12, 18, and 24?",6,24,,,,1010.0,,,Believes the largest number in a set of numbers is always their highest common factor
2247,,,Multiply a single-term expression by a multi-term expression using the distributive property,,,A,Simplify: 3(2x + 5),6x + 15,3x + 5,,,,1011.0,,,Does not know the distributive property
2248,,,Identify questions involving the calculation of the median of a dataset,,,A,"The table below shows the number of hours spent watching TV for a group of 10 people. What is the median of this dataset?

| Hours Spent Watching TV | Frequency |
|-------------------------|-----------|
| 1 hour                  | 3         |
| 2 hours                 | 4         |
| 3 hours                 | 3         |",2 hours,1.5 hours,,,,1014.0,,,Believes the frequency of the midpoint of a group is half the total frequency of the group
2249,,,Identify equivalent ratios,,,A,"A recipe calls for a ratio of 2 tablespoons of sugar to 3 cups of flour. If you want to use 5 cups of flour instead of 3, how many tablespoons of sugar should you use?",5 multiplied by 3/2 and then 2 or 10/2 = 3.3  or simplified further 3 1/3 and then finally 3,2,,,,1015.0,,,"When answering questions regarding adding items to get a new ratio, looks at the difference between the numbers in the original and new ratio rather than finding the size of a part"
2250,,,Calculate the frequency density of a class in a grouped frequency distribution,,,A,"A survey of 50 students finds that the number of hours they spend watching TV per day is as follows: 5-9 hours : 10 students, 10-15 hours : 15 students. What is the frequency density for the first class?",2 students per hour,5 students per hour,,,,1019.0,,,Believes class width = frequency density
2251,,,Graphically solve linear simultaneous equations in two variables,,,A,What is the point of intersection of the lines y = x - 3 and 2y = x + 3?,"(-6, -9) is not on the lines, (-9,-6) and (6,9) are not given in the answer options, (-3,-6) doesn't satisfy the first line, to find (-9,-6) we can plug the number  in the equations, when solved gives x = -9, y = -9 + 3, y = -6, which works;  The correct answer is (-9, -9+3) so x = -9 , y = (-9 + 3) = -6; (-3*2-6) is -12 y = -9",No solution,,,,1020.0,,,Believes it's not possible to solve simultaneous equations graphically
2252,,,Identify and interpret outliers in a dataset,,,A,"The following dataset represents the scores on a test: 72, 85, 77, 95, 86, and 251. Which score is the outlier in this dataset?",251,72,,,,1021.0,,,Believes an outlier is not determined by distance from the mean
2253,,,Identify and interpret the complement of a set in a triple Venn diagram involving set intersection and union,,,A,"In the triple Venn diagram below, set A ∩ set B ∩ set C = 5. If |A| = 30, |B| = 25 and |A ∪ B ∪ C| = 50. What is |A' ∩ (B ∪ C)|? (Assume ' denotes complement of ) ![Triple venn with each set having some region not intersecting with any other set]",15,30,,,,1023.0,,,Believes that the complement of a set in a triple Venn consists of the elements that only belong to one other set
2254,,,Interpret data from a grouped frequency table and find the median from the cumulative frequency graph,,,A,"A school recorded the marks achieved by students in an exam, grouped into ranges. The cumulative frequency graph below shows the distribution of the marks. What is the median mark achieved ? 
![Cumulative frequency table with marks groupings]",58-62 marks,31 students,,,,1027.0,,,Believes the median is the frequency for the middle category in a table
2255,,,"The relative complement of two sets, denoted as A - B or A \ B",,,A,"Find the elements of the set A - B, where A = {2, 3, 4, 5} and B = {3, 5}.","{2,4}","{2,3,4,5}",,,,1034.0,,,believes the complement of a set consists of elements which only belong to one set
2256,,,"Apply the concept of speed, distance, and time using the formula: speed = distance/time, distance = speed * time, or time = distance/speed.",,,A,"A car travels from City A to City B at an average speed of 60 km/h. If the distance between the cities is 240 km, how many hours will the trip take?",4 hours,360 hours,,,,1037.0,,,Believes time = speed x distance
2257,,,Using a scientific calculator to evaluate expressions involving exponents and indices,,,A,What is the value of \( (2^3)^{-1} \) ?,1/8,1/2,,,,1038.0,,,Thinks reciprocal button raises to a power
2258,,,Calculate 10% more of a given amount,,,A,"What is 15% more than $80, if 5% is $4 ?",$92,$88,,,,1039.0,,,Believes finding a percentage of an amount involves adding the percentage to 10% of the amount
